0,1
0.1920115991267738,0.5916275659530674
0.6068314566255671,0.44184380280217683
0.8645506528079976,0.5434821861417696
0.4927297109245765,0.4181256356700572
0.06222518338635219,0.3621494599268943
0.09281535819413889,0.5656384996760548
0.6405016315575907,0.7677822626181597
0.6325352563441428,0.1870607551754626
0.7502439507791163,0.5488594004307864
0.10217035933438989,0.024827029187908023
0.29874619238334477,0.6900150292649251
0.9327883504441357,0.9664972006802195
0.7645480893346467,0.2932491857068945
0.6220691252729669,0.23109612753682562
0.7506903716516717,0.16586702947952792
0.7564703855241026,0.8685889989304815
0.519506353586457,0.06563483825850425
0.4488920207457957,0.8378286113798175
0.17975265343005398,0.03855906126279496
0.7326935744791824,0.5630407235733951
0.042060626449232696,0.9848852640583016
0.5693323874837272,0.585156672962654
0.7899066418664441,0.9026346706863088
0.06075073632969408,0.34851320938881547
0.20009186306839266,0.4651515316549586
0.09146794196561492,0.06808577423972362
0.3008894331302838,0.9043452577718513
0.9755419778874962,0.7637200317833946
0.0007409129605489007,0.735215554236234
0.021992509985024777,0.16856568225506097
0.010514008284530196,0.1491269987672621
0.687505525161023,0.7020168753413566
0.37107740662185684,0.7311908242003646
0.8473042054246386,0.13035751444155008
0.08740731616174402,0.37192145651390274
0.40388363755117396,0.27640421986037034
0.7541681859444468,0.32178620055239215
0.8001443119174996,0.9113083542736461
0.5131490075412158,0.42942202968065213
0.09159480217154525,0.27367730380496647
0.8866478145458545,0.2459443412735529
0.6211893868708748,0.49500739584280073
0.09437253593421435,0.8993685313928761
0.06777083245811377,0.680702325466581
0.9719981399843843,0.709373790820744
0.3259087204583756,0.07344016636799866
0.5797370470473434,0.7335170182530933
0.35884603365354084,0.6537514725103031
0.5665914081984585,0.03410641739832987
0.9206944530487665,0.38000580345247925
0.3794019439968851,0.846355875797671
0.484277901996814,0.45106879426330315
0.6398567153443468,0.21177129078883505
0.5283006926972544,0.6685685244157344
0.5387766999829049,0.7087611375080665
0.5985364919631379,0.8414055336997581
0.8791707628014417,0.09783920303270877
0.258593994522077,0.05465615541932234
0.2288918677688312,0.7209167071121103
0.07854523949262249,0.15511951305003646
0.7707683274257636,0.44432517737277866
0.2901207376923213,0.643984696272966
0.8869384045483765,0.03760544037577229
0.6930943445013796,0.6685507240228905
0.8680120985975806,0.19637204002350095
0.7127926295339706,0.10390110825528731
0.05662635679400785,0.680796034257869
0.02263471413364293,0.04429908880212374
0.03695302277333601,0.4654105087333362
0.7578694442446711,0.9921992236899375
0.22660769655406232,0.7923802252705273
0.7952458641796896,0.8722427093421683
0.3142559902953881,0.13292505513721076
0.7967015799841431,0.5674633376679062
0.414653926800871,0.0586416771859708
0.006556875385934302,0.316023463304584
0.27145878533288137,0.47572362731036943
